period_utc,from_ba,to_ba,net_mwh
2026-06-13 16:00:00+00:00,CISO,NEVP,-1672.7152237513226
2026-06-13 16:00:00+00:00,CPLE,DUK,-1369.3841467859559
2026-06-13 16:00:00+00:00,DUK,CPLE,1471.2186876812032
2026-06-13 16:00:00+00:00,ERCO,SWPP,1603.2626125001716
2026-06-13 16:00:00+00:00,ISNE,NYIS,1561.2307772628526
2026-06-13 16:00:00+00:00,LDWP,CISO,-1515.6172108542337
2026-06-13 16:00:00+00:00,MISO,PJM,-1519.5792739629762
2026-06-13 16:00:00+00:00,MISO,SWPP,1563.2397617559682
2026-06-13 16:00:00+00:00,NEVP,CISO,1377.6684259062304
2026-06-13 16:00:00+00:00,NYIS,ISNE,-1709.2183133452454
2026-06-13 16:00:00+00:00,NYIS,PJM,-1710.3752790565416
2026-06-13 16:00:00+00:00,PACW,BPAT,-1579.7538440104822
2026-06-13 16:00:00+00:00,PJM,MISO,1757.1871043417023
2026-06-13 16:00:00+00:00,PJM,NYIS,1505.8041217986267
2026-06-13 16:00:00+00:00,SOCO,TVA,1399.9721842778565
2026-06-13 16:00:00+00:00,SWPP,ERCO,-1455.4526060210176
2026-06-13 16:00:00+00:00,SWPP,MISO,-1572.6876258187972
2026-06-13 16:00:00+00:00,TVA,SOCO,-1552.1103356021843
2026-06-13 16:00:00+00:00,WACM,AZPS,-1643.608732365963
2026-06-13 17:00:00+00:00,AZPS,WACM,1234.7164806305225
2026-06-13 17:00:00+00:00,BANC,CISO,-1144.6227097065873
2026-06-13 17:00:00+00:00,BPAT,PACW,1289.251155521927
2026-06-13 17:00:00+00:00,CISO,BANC,1366.5114015742447
2026-06-13 17:00:00+00:00,CISO,LDWP,1388.9652634560755
2026-06-13 17:00:00+00:00,CISO,NEVP,-1186.0542759563375
2026-06-13 17:00:00+00:00,CPLE,DUK,-1274.1562714646495
2026-06-13 17:00:00+00:00,DUK,CPLE,1268.5498322355597
2026-06-13 17:00:00+00:00,ERCO,SWPP,1146.9464612993077
2026-06-13 17:00:00+00:00,ISNE,NYIS,1385.0508996335054
2026-06-13 17:00:00+00:00,LDWP,CISO,-1202.3881010543716
2026-06-13 17:00:00+00:00,MISO,PJM,-1273.4505187919467
2026-06-13 17:00:00+00:00,MISO,SWPP,1275.3973483895709
2026-06-13 17:00:00+00:00,NEVP,CISO,1444.5443845508548
2026-06-13 17:00:00+00:00,NYIS,ISNE,-1204.403420385422
2026-06-13 17:00:00+00:00,NYIS,PJM,-1171.6752025968544
2026-06-13 17:00:00+00:00,PACW,BPAT,-1328.1082045558053
2026-06-13 17:00:00+00:00,PJM,MISO,1290.941466966322
2026-06-13 17:00:00+00:00,PJM,NYIS,1301.125377516417
2026-06-13 17:00:00+00:00,SOCO,TVA,1120.6019591780093
2026-06-13 17:00:00+00:00,SWPP,ERCO,-1273.406307182261
2026-06-13 17:00:00+00:00,SWPP,MISO,-1278.2420816258273
2026-06-13 17:00:00+00:00,TVA,SOCO,-1262.7697539431654
2026-06-13 17:00:00+00:00,WACM,AZPS,-1236.4930021865268
2026-06-13 18:00:00+00:00,AZPS,WACM,1071.7068152733273
2026-06-13 18:00:00+00:00,BANC,CISO,-890.7671728611675
2026-06-13 18:00:00+00:00,BPAT,PACW,1021.534349355039
2026-06-13 18:00:00+00:00,CISO,BANC,869.287668396757
2026-06-13 18:00:00+00:00,CISO,LDWP,879.9857936511737
2026-06-13 18:00:00+00:00,CISO,NEVP,-893.8630024407026
2026-06-13 18:00:00+00:00,CPLE,DUK,-795.8843168414079
2026-06-13 18:00:00+00:00,DUK,CPLE,965.9849206498797
2026-06-13 18:00:00+00:00,ERCO,SWPP,994.4251494275607
2026-06-13 18:00:00+00:00,ISNE,NYIS,954.1510528938506
2026-06-13 18:00:00+00:00,LDWP,CISO,-969.1505118270404
2026-06-13 18:00:00+00:00,MISO,PJM,-894.0145000993361
2026-06-13 18:00:00+00:00,MISO,SWPP,961.592572511512
2026-06-13 18:00:00+00:00,NEVP,CISO,806.2194934605958
2026-06-13 18:00:00+00:00,NYIS,ISNE,-938.9036683104067
2026-06-13 18:00:00+00:00,NYIS,PJM,-1063.7747155251666
2026-06-13 18:00:00+00:00,PACW,BPAT,-796.4445967329093
2026-06-13 18:00:00+00:00,PJM,MISO,831.0639090405148
2026-06-13 18:00:00+00:00,PJM,NYIS,790.7513874391468
2026-06-13 18:00:00+00:00,SOCO,TVA,920.8318546174334
2026-06-13 18:00:00+00:00,SWPP,ERCO,-958.6870678423263
2026-06-13 18:00:00+00:00,SWPP,MISO,-763.7715119287955
2026-06-13 18:00:00+00:00,TVA,SOCO,-860.8226077372782
2026-06-13 18:00:00+00:00,WACM,AZPS,-799.8180752527916
2026-06-13 19:00:00+00:00,AZPS,WACM,368.8812467368022
2026-06-13 19:00:00+00:00,BANC,CISO,-696.4658184639243
2026-06-13 19:00:00+00:00,BPAT,PACW,417.10317727326276
2026-06-13 19:00:00+00:00,CISO,BANC,448.7168531295884
2026-06-13 19:00:00+00:00,CISO,LDWP,518.7229570153772
2026-06-13 19:00:00+00:00,CISO,NEVP,-515.158349483526
2026-06-13 19:00:00+00:00,CPLE,DUK,-478.76381393640247
2026-06-13 19:00:00+00:00,DUK,CPLE,646.8979134651117
2026-06-13 19:00:00+00:00,ERCO,SWPP,477.541073598041
2026-06-13 19:00:00+00:00,ISNE,NYIS,750.6043234014926
2026-06-13 19:00:00+00:00,LDWP,CISO,-548.0441197476623
2026-06-13 19:00:00+00:00,MISO,PJM,-516.10118357049
2026-06-13 19:00:00+00:00,MISO,SWPP,598.1536503940517
2026-06-13 19:00:00+00:00,NEVP,CISO,631.7161941703298
2026-06-13 19:00:00+00:00,NYIS,ISNE,-625.6872940816812
2026-06-13 19:00:00+00:00,NYIS,PJM,-437.8427572033717
2026-06-13 19:00:00+00:00,PACW,BPAT,-425.8581447203128
2026-06-13 19:00:00+00:00,PJM,MISO,669.199473871822
2026-06-13 19:00:00+00:00,PJM,NYIS,513.7045119334546
2026-06-13 19:00:00+00:00,SOCO,TVA,478.1984663798733
2026-06-13 19:00:00+00:00,SWPP,ERCO,-497.3317885262637
2026-06-13 19:00:00+00:00,SWPP,MISO,-361.1907438468878
2026-06-13 19:00:00+00:00,TVA,SOCO,-583.2113674678549
2026-06-13 19:00:00+00:00,WACM,AZPS,-594.2459238612154
2026-06-13 20:00:00+00:00,AZPS,WACM,283.162577800368
2026-06-13 20:00:00+00:00,BANC,CISO,71.452639535728
2026-06-13 20:00:00+00:00,BPAT,PACW,193.37091631906344
2026-06-13 20:00:00+00:00,CISO,BANC,131.5870830691154
2026-06-13 20:00:00+00:00,CISO,LDWP,-38.798120414541785
2026-06-13 20:00:00+00:00,CISO,NEVP,-151.4800800397429
2026-06-13 20:00:00+00:00,CPLE,DUK,-241.59974944589055
2026-06-13 20:00:00+00:00,DUK,CPLE,86.04114752591379
2026-06-13 20:00:00+00:00,ERCO,SWPP,-13.136039671793128
2026-06-13 20:00:00+00:00,ISNE,NYIS,155.1258257296197
2026-06-13 20:00:00+00:00,LDWP,CISO,-88.32232093594713
2026-06-13 20:00:00+00:00,MISO,PJM,-170.99702751114648
2026-06-13 20:00:00+00:00,MISO,SWPP,29.50093259637228
2026-06-13 20:00:00+00:00,NEVP,CISO,232.85660105878475
2026-06-13 20:00:00+00:00,NYIS,ISNE,-203.38702894647508
2026-06-13 20:00:00+00:00,NYIS,PJM,-58.224921224794336
2026-06-13 20:00:00+00:00,PACW,BPAT,-113.22577860580581
2026-06-13 20:00:00+00:00,PJM,MISO,225.0248445652623
2026-06-13 20:00:00+00:00,PJM,NYIS,92.61163834663586
2026-06-13 20:00:00+00:00,SOCO,TVA,151.34391034020047
2026-06-13 20:00:00+00:00,SWPP,ERCO,-221.85572872889347
2026-06-13 20:00:00+00:00,SWPP,MISO,-101.50675858329897
2026-06-13 20:00:00+00:00,TVA,SOCO,-250.15404469191014
2026-06-13 20:00:00+00:00,WACM,AZPS,-175.9549901605752
2026-06-13 21:00:00+00:00,AZPS,WACM,-294.29025691427887
2026-06-13 21:00:00+00:00,BANC,CISO,85.60321968031064
2026-06-13 21:00:00+00:00,BPAT,PACW,-111.48572780041263
2026-06-13 21:00:00+00:00,CISO,BANC,-96.8748762640675
2026-06-13 21:00:00+00:00,CISO,LDWP,-272.64572643553817
2026-06-13 21:00:00+00:00,CISO,NEVP,196.14880617835885
2026-06-13 21:00:00+00:00,CPLE,DUK,438.55920555736043
2026-06-13 21:00:00+00:00,DUK,CPLE,-201.02512239241364
2026-06-13 21:00:00+00:00,ERCO,SWPP,-153.02484105149478
2026-06-13 21:00:00+00:00,ISNE,NYIS,-265.2873399929817
2026-06-13 21:00:00+00:00,LDWP,CISO,297.6169261026323
2026-06-13 21:00:00+00:00,MISO,PJM,330.37389429576433
2026-06-13 21:00:00+00:00,MISO,SWPP,-226.46672237617534
2026-06-13 21:00:00+00:00,NEVP,CISO,-235.3825431396089
2026-06-13 21:00:00+00:00,NYIS,ISNE,142.76096341646067
2026-06-13 21:00:00+00:00,NYIS,PJM,315.1050386366891
2026-06-13 21:00:00+00:00,PACW,BPAT,362.05210224661676
2026-06-13 21:00:00+00:00,PJM,MISO,-324.0665315637027
2026-06-13 21:00:00+00:00,PJM,NYIS,-265.7307792410962
2026-06-13 21:00:00+00:00,SOCO,TVA,-52.28950536794349
2026-06-13 21:00:00+00:00,SWPP,ERCO,307.92668182858483
2026-06-13 21:00:00+00:00,SWPP,MISO,322.70793081415513
2026-06-13 21:00:00+00:00,TVA,SOCO,47.88952380515664
2026-06-13 21:00:00+00:00,WACM,AZPS,320.5335062167584
2026-06-13 22:00:00+00:00,AZPS,WACM,-677.5218748273396
2026-06-13 22:00:00+00:00,BANC,CISO,598.8374987557357
2026-06-13 22:00:00+00:00,BPAT,PACW,-535.577675962451
2026-06-13 22:00:00+00:00,CISO,BANC,-689.1880286605494
2026-06-13 22:00:00+00:00,CISO,LDWP,-606.6295677311628
2026-06-13 22:00:00+00:00,CISO,NEVP,454.4572592330082
2026-06-13 22:00:00+00:00,CPLE,DUK,550.726559325612
2026-06-13 22:00:00+00:00,DUK,CPLE,-701.2857160229723
2026-06-13 22:00:00+00:00,ERCO,SWPP,-732.6546729119523
2026-06-13 22:00:00+00:00,ISNE,NYIS,-565.6995596078896
2026-06-13 22:00:00+00:00,LDWP,CISO,612.4754264422788
2026-06-13 22:00:00+00:00,MISO,PJM,639.9204547480574
2026-06-13 22:00:00+00:00,MISO,SWPP,-554.7730417551784
2026-06-13 22:00:00+00:00,NEVP,CISO,-439.1926490845161
2026-06-13 22:00:00+00:00,NYIS,ISNE,444.8357009960761
2026-06-13 22:00:00+00:00,NYIS,PJM,491.93019607587314
2026-06-13 22:00:00+00:00,PACW,BPAT,453.38857410461065
2026-06-13 22:00:00+00:00,PJM,MISO,-531.3262512962193
2026-06-13 22:00:00+00:00,PJM,NYIS,-618.9845129959963
2026-06-13 22:00:00+00:00,SOCO,TVA,-553.4179882617702
2026-06-13 22:00:00+00:00,SWPP,ERCO,631.9681949436938
2026-06-13 22:00:00+00:00,SWPP,MISO,636.7556740169438
2026-06-13 22:00:00+00:00,TVA,SOCO,575.4030546338062
2026-06-13 22:00:00+00:00,WACM,AZPS,615.8809678422707
2026-06-13 23:00:00+00:00,AZPS,WACM,-788.2803592349031
2026-06-13 23:00:00+00:00,BANC,CISO,864.7103398523204
2026-06-13 23:00:00+00:00,BPAT,PACW,-711.2554035739444
2026-06-13 23:00:00+00:00,CISO,BANC,-786.098732859534
2026-06-13 23:00:00+00:00,CISO,LDWP,-824.8925743633384
2026-06-13 23:00:00+00:00,CISO,NEVP,747.5082903737434
2026-06-13 23:00:00+00:00,CPLE,DUK,734.8757321139502
2026-06-13 23:00:00+00:00,DUK,CPLE,-718.9874183024453
2026-06-13 23:00:00+00:00,ERCO,SWPP,-796.1470622018426
2026-06-13 23:00:00+00:00,ISNE,NYIS,-836.8191231457388
2026-06-13 23:00:00+00:00,LDWP,CISO,714.4358596593135
2026-06-13 23:00:00+00:00,MISO,PJM,834.1407195331043
2026-06-13 23:00:00+00:00,MISO,SWPP,-849.9138820484694
2026-06-13 23:00:00+00:00,NEVP,CISO,-754.1419056723997
2026-06-13 23:00:00+00:00,NYIS,ISNE,705.0947560414642
2026-06-13 23:00:00+00:00,NYIS,PJM,627.5393633338691
2026-06-13 23:00:00+00:00,PACW,BPAT,971.1660612676745
2026-06-13 23:00:00+00:00,PJM,MISO,-858.1588234298412
2026-06-13 23:00:00+00:00,PJM,NYIS,-915.5997115126198
2026-06-13 23:00:00+00:00,SOCO,TVA,-800.1415887219694
2026-06-13 23:00:00+00:00,SWPP,ERCO,713.8960017490266
2026-06-13 23:00:00+00:00,SWPP,MISO,1118.8137216307946
2026-06-13 23:00:00+00:00,TVA,SOCO,689.2842135015163
2026-06-13 23:00:00+00:00,WACM,AZPS,818.2708868504668
2026-06-14 00:00:00+00:00,AZPS,WACM,-956.8209754625041
2026-06-14 00:00:00+00:00,BANC,CISO,937.9684932538592
2026-06-14 00:00:00+00:00,BPAT,PACW,-930.5189887691902
2026-06-14 00:00:00+00:00,CISO,BANC,-1006.6641550137533
2026-06-14 00:00:00+00:00,CISO,LDWP,-940.6828693142351
2026-06-14 00:00:00+00:00,CISO,NEVP,914.2736439953227
2026-06-14 00:00:00+00:00,CPLE,DUK,987.7085701632852
2026-06-14 00:00:00+00:00,DUK,CPLE,-838.5779007998517
2026-06-14 00:00:00+00:00,ERCO,SWPP,-1010.3413816806291
2026-06-14 00:00:00+00:00,ISNE,NYIS,-987.0514673008688
2026-06-14 00:00:00+00:00,LDWP,CISO,821.7430160673248
2026-06-14 00:00:00+00:00,MISO,PJM,914.6585207620208
2026-06-14 00:00:00+00:00,MISO,SWPP,-917.4301486457923
2026-06-14 00:00:00+00:00,NEVP,CISO,-1022.8945954590337
2026-06-14 00:00:00+00:00,NYIS,ISNE,1054.1360129123464
2026-06-14 00:00:00+00:00,NYIS,PJM,1038.4021114783288
2026-06-14 00:00:00+00:00,PACW,BPAT,941.1156613609663
2026-06-14 00:00:00+00:00,PJM,MISO,-871.680137877935
2026-06-14 00:00:00+00:00,PJM,NYIS,-906.8023699343602
2026-06-14 00:00:00+00:00,SOCO,TVA,-969.4865348346735
2026-06-14 00:00:00+00:00,SWPP,ERCO,1137.5224379871502
2026-06-14 00:00:00+00:00,SWPP,MISO,1074.5304716758212
2026-06-14 00:00:00+00:00,TVA,SOCO,892.8265986951673
2026-06-14 00:00:00+00:00,WACM,AZPS,926.900035484724
2026-06-14 01:00:00+00:00,AZPS,WACM,-972.4429394574963
2026-06-14 01:00:00+00:00,BANC,CISO,812.9490997776223
2026-06-14 01:00:00+00:00,BPAT,PACW,-933.7045664886148
2026-06-14 01:00:00+00:00,CISO,BANC,-846.526809011594
2026-06-14 01:00:00+00:00,CISO,LDWP,-1014.9334163773915
2026-06-14 01:00:00+00:00,CISO,NEVP,961.6957587301339
2026-06-14 01:00:00+00:00,CPLE,DUK,920.6031808614182
2026-06-14 01:00:00+00:00,DUK,CPLE,-1040.8411925268967
2026-06-14 01:00:00+00:00,ERCO,SWPP,-983.5359845358399
2026-06-14 01:00:00+00:00,ISNE,NYIS,-1000.393049966494
2026-06-14 01:00:00+00:00,LDWP,CISO,1051.9574281459084
2026-06-14 01:00:00+00:00,MISO,PJM,993.5674522366315
2026-06-14 01:00:00+00:00,MISO,SWPP,-879.091842909075
2026-06-14 01:00:00+00:00,NEVP,CISO,-905.5098380317378
2026-06-14 01:00:00+00:00,NYIS,ISNE,816.946713937434
2026-06-14 01:00:00+00:00,NYIS,PJM,1139.8484904388451
2026-06-14 01:00:00+00:00,PACW,BPAT,960.1633972957047
2026-06-14 01:00:00+00:00,PJM,MISO,-955.6843282142372
2026-06-14 01:00:00+00:00,PJM,NYIS,-1082.1743588126296
2026-06-14 01:00:00+00:00,SOCO,TVA,-1017.8189612105142
2026-06-14 01:00:00+00:00,SWPP,ERCO,899.2006216789646
2026-06-14 01:00:00+00:00,SWPP,MISO,956.9119154844951
2026-06-14 01:00:00+00:00,TVA,SOCO,916.5320103513769
2026-06-14 01:00:00+00:00,WACM,AZPS,831.798518429391
2026-06-14 02:00:00+00:00,AZPS,WACM,-874.8727620564972
2026-06-14 02:00:00+00:00,BANC,CISO,1193.4980213259612
2026-06-14 02:00:00+00:00,BPAT,PACW,-879.4640429361507
2026-06-14 02:00:00+00:00,CISO,BANC,-1082.241334676693
2026-06-14 02:00:00+00:00,CISO,LDWP,-988.4704269666622
2026-06-14 02:00:00+00:00,CISO,NEVP,920.2861616796372
2026-06-14 02:00:00+00:00,CPLE,DUK,804.9123322278714
2026-06-14 02:00:00+00:00,DUK,CPLE,-1189.3755274772786
2026-06-14 02:00:00+00:00,ERCO,SWPP,-694.6984428435884
2026-06-14 02:00:00+00:00,ISNE,NYIS,-720.954139969248
2026-06-14 02:00:00+00:00,LDWP,CISO,1090.8135618050492
2026-06-14 02:00:00+00:00,MISO,PJM,933.1533119446211
2026-06-14 02:00:00+00:00,MISO,SWPP,-1074.3929669297795
2026-06-14 02:00:00+00:00,NEVP,CISO,-1010.9343537633879
2026-06-14 02:00:00+00:00,NYIS,ISNE,1092.4988358361218
2026-06-14 02:00:00+00:00,NYIS,PJM,970.7448705630317
2026-06-14 02:00:00+00:00,PACW,BPAT,873.5140664514367
2026-06-14 02:00:00+00:00,PJM,MISO,-821.2862647935244
2026-06-14 02:00:00+00:00,PJM,NYIS,-1045.6985324545196
2026-06-14 02:00:00+00:00,SOCO,TVA,-843.0029583598981
2026-06-14 02:00:00+00:00,SWPP,ERCO,910.2588772763809
2026-06-14 02:00:00+00:00,SWPP,MISO,987.7413220952918
2026-06-14 02:00:00+00:00,TVA,SOCO,984.6076510043719
2026-06-14 02:00:00+00:00,WACM,AZPS,1054.8161624176896
2026-06-14 03:00:00+00:00,AZPS,WACM,-810.3576775597049
2026-06-14 03:00:00+00:00,BANC,CISO,645.2888300101595
2026-06-14 03:00:00+00:00,BPAT,PACW,-715.0972692217013
2026-06-14 03:00:00+00:00,CISO,BANC,-624.0816809511302
2026-06-14 03:00:00+00:00,CISO,LDWP,-731.9167809558805
2026-06-14 03:00:00+00:00,CISO,NEVP,849.2817695249096
2026-06-14 03:00:00+00:00,CPLE,DUK,730.8251444058081
2026-06-14 03:00:00+00:00,DUK,CPLE,-753.4029470555628
2026-06-14 03:00:00+00:00,ERCO,SWPP,-807.0519082232183
2026-06-14 03:00:00+00:00,ISNE,NYIS,-871.4501127526238
2026-06-14 03:00:00+00:00,LDWP,CISO,869.2090612230598
2026-06-14 03:00:00+00:00,MISO,PJM,879.6339035019199
2026-06-14 03:00:00+00:00,MISO,SWPP,-590.9905695496951
2026-06-14 03:00:00+00:00,NEVP,CISO,-816.7897364413707
2026-06-14 03:00:00+00:00,NYIS,ISNE,827.2699299428546
2026-06-14 03:00:00+00:00,NYIS,PJM,905.8405821852372
2026-06-14 03:00:00+00:00,PACW,BPAT,744.5528183314192
2026-06-14 03:00:00+00:00,PJM,MISO,-831.085000350158
2026-06-14 03:00:00+00:00,PJM,NYIS,-757.9729673208833
2026-06-14 03:00:00+00:00,SOCO,TVA,-741.8798092433643
2026-06-14 03:00:00+00:00,SWPP,ERCO,895.2568700062072
2026-06-14 03:00:00+00:00,SWPP,MISO,876.6501678379055
2026-06-14 03:00:00+00:00,TVA,SOCO,986.8079454830836
2026-06-14 03:00:00+00:00,WACM,AZPS,916.7545334328091
2026-06-14 04:00:00+00:00,AZPS,WACM,-582.182838440211
2026-06-14 04:00:00+00:00,BANC,CISO,459.44032824176327
2026-06-14 04:00:00+00:00,BPAT,PACW,-461.75808327923744
2026-06-14 04:00:00+00:00,CISO,BANC,-626.2984173149837
2026-06-14 04:00:00+00:00,CISO,LDWP,-435.7152900870352
2026-06-14 04:00:00+00:00,CISO,NEVP,602.2717808631828
2026-06-14 04:00:00+00:00,CPLE,DUK,588.7406550978989
2026-06-14 04:00:00+00:00,DUK,CPLE,-450.37075047454
2026-06-14 04:00:00+00:00,ERCO,SWPP,-456.0962820900749
2026-06-14 04:00:00+00:00,ISNE,NYIS,-582.9073997115928
2026-06-14 04:00:00+00:00,LDWP,CISO,660.7967920760287
2026-06-14 04:00:00+00:00,MISO,PJM,570.6115506660425
2026-06-14 04:00:00+00:00,MISO,SWPP,-343.4437000795856
2026-06-14 04:00:00+00:00,NEVP,CISO,-531.555775083942
2026-06-14 04:00:00+00:00,NYIS,ISNE,616.83815322312
2026-06-14 04:00:00+00:00,NYIS,PJM,683.1957679016042
2026-06-14 04:00:00+00:00,PACW,BPAT,503.22661096622517
2026-06-14 04:00:00+00:00,PJM,MISO,-484.90897741844356
2026-06-14 04:00:00+00:00,PJM,NYIS,-579.2951587318983
2026-06-14 04:00:00+00:00,SOCO,TVA,-677.7769318469183
2026-06-14 04:00:00+00:00,SWPP,ERCO,666.4527890618766
2026-06-14 04:00:00+00:00,SWPP,MISO,522.7497676811728
2026-06-14 04:00:00+00:00,TVA,SOCO,602.498878443939
2026-06-14 04:00:00+00:00,WACM,AZPS,516.8928783400842
2026-06-14 05:00:00+00:00,AZPS,WACM,-326.81279672943765
2026-06-14 05:00:00+00:00,BANC,CISO,310.7545255473755
2026-06-14 05:00:00+00:00,BPAT,PACW,-215.0985009380786
2026-06-14 05:00:00+00:00,CISO,BANC,-340.4456322314445
2026-06-14 05:00:00+00:00,CISO,LDWP,-267.9624941525624
2026-06-14 05:00:00+00:00,CISO,NEVP,288.3446800882334
2026-06-14 05:00:00+00:00,CPLE,DUK,228.92278347896388
2026-06-14 05:00:00+00:00,DUK,CPLE,-341.4117326635337
2026-06-14 05:00:00+00:00,ERCO,SWPP,-351.0254933835438
2026-06-14 05:00:00+00:00,ISNE,NYIS,-294.1021514857398
2026-06-14 05:00:00+00:00,LDWP,CISO,358.772899516502
2026-06-14 05:00:00+00:00,MISO,PJM,297.00001380382145
2026-06-14 05:00:00+00:00,MISO,SWPP,-92.545260574113
2026-06-14 05:00:00+00:00,NEVP,CISO,-280.06640823151645
2026-06-14 05:00:00+00:00,NYIS,ISNE,147.46091935880546
2026-06-14 05:00:00+00:00,NYIS,PJM,243.12260177310563
2026-06-14 05:00:00+00:00,PACW,BPAT,95.53517601198052
2026-06-14 05:00:00+00:00,PJM,MISO,-225.3717209632038
2026-06-14 05:00:00+00:00,PJM,NYIS,-326.3847742969356
2026-06-14 05:00:00+00:00,SOCO,TVA,-208.59296465271558
2026-06-14 05:00:00+00:00,SWPP,ERCO,306.6013950261173
2026-06-14 05:00:00+00:00,SWPP,MISO,186.17197719623573
2026-06-14 05:00:00+00:00,TVA,SOCO,-6.3982053283085065
2026-06-14 05:00:00+00:00,WACM,AZPS,140.81742997261023
2026-06-14 06:00:00+00:00,AZPS,WACM,19.744841616357576
2026-06-14 06:00:00+00:00,BANC,CISO,33.00306420788942
2026-06-14 06:00:00+00:00,BPAT,PACW,138.0000412160865
2026-06-14 06:00:00+00:00,CISO,BANC,54.61379389850822
2026-06-14 06:00:00+00:00,CISO,LDWP,64.37778079553422
2026-06-14 06:00:00+00:00,CISO,NEVP,57.55362697046584
2026-06-14 06:00:00+00:00,CPLE,DUK,-28.04673211579761
2026-06-14 06:00:00+00:00,DUK,CPLE,142.38373931376782
2026-06-14 06:00:00+00:00,ERCO,SWPP,135.5581795213019
2026-06-14 06:00:00+00:00,ISNE,NYIS,33.82813229611379
2026-06-14 06:00:00+00:00,LDWP,CISO,-290.66009845491
2026-06-14 06:00:00+00:00,MISO,PJM,-283.04960286368305
2026-06-14 06:00:00+00:00,MISO,SWPP,-43.65136013764288
2026-06-14 06:00:00+00:00,NEVP,CISO,195.76500771955747
2026-06-14 06:00:00+00:00,NYIS,ISNE,-148.04883725201677
2026-06-14 06:00:00+00:00,NYIS,PJM,-60.500907547416304
2026-06-14 06:00:00+00:00,PACW,BPAT,-144.70248046274256
2026-06-14 06:00:00+00:00,PJM,MISO,53.81441730624897
2026-06-14 06:00:00+00:00,PJM,NYIS,246.42272831600852
2026-06-14 06:00:00+00:00,SOCO,TVA,208.65988374379702
2026-06-14 06:00:00+00:00,SWPP,ERCO,36.314798439683784
2026-06-14 06:00:00+00:00,SWPP,MISO,-77.87543146113165
2026-06-14 06:00:00+00:00,TVA,SOCO,-172.50168531681595
2026-06-14 06:00:00+00:00,WACM,AZPS,-31.661797948779594
2026-06-14 07:00:00+00:00,AZPS,WACM,623.7236629372777
2026-06-14 07:00:00+00:00,BANC,CISO,-604.0951635039452
2026-06-14 07:00:00+00:00,BPAT,PACW,520.6763927509087
2026-06-14 07:00:00+00:00,CISO,BANC,530.7003220658162
2026-06-14 07:00:00+00:00,CISO,LDWP,429.42091465776684
2026-06-14 07:00:00+00:00,CISO,NEVP,-606.1659711900028
2026-06-14 07:00:00+00:00,CPLE,DUK,-490.32246778225215
2026-06-14 07:00:00+00:00,DUK,CPLE,617.2048595283518
2026-06-14 07:00:00+00:00,ERCO,SWPP,577.2059336596093
2026-06-14 07:00:00+00:00,ISNE,NYIS,443.81819056649164
2026-06-14 07:00:00+00:00,LDWP,CISO,-532.5882935590477
2026-06-14 07:00:00+00:00,MISO,PJM,-533.0719155355943
2026-06-14 07:00:00+00:00,MISO,SWPP,466.87700005470634
2026-06-14 07:00:00+00:00,NEVP,CISO,583.0326478882416
2026-06-14 07:00:00+00:00,NYIS,ISNE,-494.7442308572952
2026-06-14 07:00:00+00:00,NYIS,PJM,-613.6210624342395
2026-06-14 07:00:00+00:00,PACW,BPAT,-305.3782955599353
2026-06-14 07:00:00+00:00,PJM,MISO,297.7534779920544
2026-06-14 07:00:00+00:00,PJM,NYIS,479.85741375952136
2026-06-14 07:00:00+00:00,SOCO,TVA,363.61666768183454
2026-06-14 07:00:00+00:00,SWPP,ERCO,-359.95112396767684
2026-06-14 07:00:00+00:00,SWPP,MISO,-427.69495663439386
2026-06-14 07:00:00+00:00,TVA,SOCO,-496.22857647047596
2026-06-14 07:00:00+00:00,WACM,AZPS,-341.23186289907323
2026-06-14 08:00:00+00:00,AZPS,WACM,829.6054796026363
2026-06-14 08:00:00+00:00,BANC,CISO,-808.7182250085807
2026-06-14 08:00:00+00:00,BPAT,PACW,794.8724664102912
2026-06-14 08:00:00+00:00,CISO,BANC,961.1084708777063
2026-06-14 08:00:00+00:00,CISO,LDWP,778.8300540797562
2026-06-14 08:00:00+00:00,CISO,NEVP,-933.0512970747308
2026-06-14 08:00:00+00:00,CPLE,DUK,-926.134950029394
2026-06-14 08:00:00+00:00,DUK,CPLE,793.4999712799275
2026-06-14 08:00:00+00:00,ERCO,SWPP,1029.173864470143
2026-06-14 08:00:00+00:00,ISNE,NYIS,986.3920104612992
2026-06-14 08:00:00+00:00,LDWP,CISO,-977.2261356842971
2026-06-14 08:00:00+00:00,MISO,PJM,-572.4919441139508
2026-06-14 08:00:00+00:00,MISO,SWPP,780.1103141256035
2026-06-14 08:00:00+00:00,NEVP,CISO,1042.0445502797938
2026-06-14 08:00:00+00:00,NYIS,ISNE,-809.4499025850869
2026-06-14 08:00:00+00:00,NYIS,PJM,-962.2786980742853
2026-06-14 08:00:00+00:00,PACW,BPAT,-923.3866405321268
2026-06-14 08:00:00+00:00,PJM,MISO,847.9741026398993
2026-06-14 08:00:00+00:00,PJM,NYIS,900.8481504590087
2026-06-14 08:00:00+00:00,SOCO,TVA,1010.4320640789834
2026-06-14 08:00:00+00:00,SWPP,ERCO,-959.7254751605134
2026-06-14 08:00:00+00:00,SWPP,MISO,-899.9932806766657
2026-06-14 08:00:00+00:00,TVA,SOCO,-847.3605658008886
2026-06-14 08:00:00+00:00,WACM,AZPS,-937.2344057442459
2026-06-14 09:00:00+00:00,AZPS,WACM,1209.756964316381
